,exchange_id,ticker,name,sector,industry,country,website
1199,2,HNI,HNI Corporation,Industrials,Business Equipment & Supplies,United States,http://www.hnicorp.com
1205,2,HNP,"Huaneng Power Intl, Inc.",Utilities,Utilities—Independent Power Producers,China,http://www.hpi.com.cn
1213,2,HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,United States,http://www.harley-davidson.com
1215,2,HOMB,"Home BancShares, Inc.",Financial,Money Center Banks,United States,http://www.homebancshares.com
1220,2,HOV,"Hovnanian Enterprises, Inc. Class A",Consumer Cyclical,Residential Construction,United States,http://www.khov.com
1221,2,HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,United States,http://www.hpinc.com
1222,2,HPE,Hewlett Packard Enterprise Company,Technology,Communication Equipment,United States,http://www.hpe.com
1224,2,HPF,John Hancock Preferred Income Fund II,Financial Services,Asset Management,United States,http://www.jhinvestments.com/Fund/ManagementCommentary.aspx?ProductType=ClosedEnd&FundID=34100&ClassCode=CE&BackToFundTableType=Price
1229,2,HPI,John Hancock Preferred Income Fund,Financial Services,Asset Management,United States,http://www.jhinvestments.com/Fund/Overview.aspx?ProductType=ClosedEnd&FundID=34000&BackToFundTableType=Price&ClassCode=CE
1231,2,HPP,"Hudson Pacific Properties, Inc.",Real Estate,REIT—Office,United States,http://www.hudsonpacificproperties.com
1232,2,HPQ,HP Inc.,Technology,Computer Hardware,United States,http://www8.hp.com
2907,2,HPS,John Hancock Preferred Income Fund III,Financial Services,Asset Management,United States,http://www.jhinvestments.com/Fund/Overview.aspx?ProductType=ClosedEnd&FundID=34300&ClassCode=CE&BackToFundTableType=Price
2910,2,HPX,HPX Corp.,Financial Services,Shell Companies,United States,http://www.hpxcorp.com
1233,2,HPX.U,"HPX Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warran",Financial Services,Shell Companies,United States,http://www.hpxcorp.com
1236,2,HQH,Tekla Healthcare Investors,Financial Services,Asset Management,United States,http://www.teklacap.com/hqh.html
1237,2,HQL,Tekla Life Sciences Investors,Financial Services,Asset Management,United States,http://www.teklacap.com/hql.html
1239,2,HR,Healthcare Realty Trust Incorporated,Real Estate,REIT—Healthcare Facilities,United States,http://www.healthcarerealty.com
1241,2,HRB,"H&R Block, Inc.",Consumer Cyclical,Personal Services,United States,http://www.hrblock.com
1242,2,HRC,"HILL-ROM HOLDINGS, INC.",Healthcare,Medical Instruments & Supplies,United States,http://www.hillrom.com
1243,2,HRI,Herc Holdings Inc.,Industrials,Rental & Leasing Services,United States,http://ir.hercrentals.com
1246,2,HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,United States,http://www.hormelfoods.com
1251,2,HRT,HireRight Holdings Corporation,,,,
1252,2,HRTG,HERITAGE INSURANCE HOLDINGS INC,Financial Services,Insurance—Property & Casualty,United States,http://www.heritagepci.com
1257,2,HSBC,HSBC Holdings PLC,Financial Services,Banks—Diversified,United Kingdom,http://www.hsbc.com
1258,2,HSC,Harsco Corporation,Industrials,Specialty Industrial Machinery,United States,http://www.harsco.com
1272,2,HSY,The Hershey Company,Consumer Defensive,Confectioners,United States,http://www.thehersheycompany.com
1273,2,HT,Hersha Hospitality Trust  Priority Class A Common Shares of Beneficial Interest,Real Estate,REIT—Hotel & Motel,United States,http://www.hersha.com
1274,2,HTA,"HEALTHCARE TRUST OF AMERICA, INC.",Real Estate,REIT—Healthcare Facilities,United States,http://www.htareit.com
1275,2,HTAQ.U,"Hunt Companies Acquisition Corp. I Units, each consisting of one Class A ordinary share and one-half",,,,
1277,2,HTD,John Hancock Tax-Advantaged Dividend Income Fund,Financial Services,Asset Management,United States,http://www.jhinvestments.com/Fund/ManagementCommentary.aspx?ProductType=ClosedEnd&FundID=34700&ClassCode=CE&BackToFundTableType=Price
1280,2,HTFB,Horizon Technology Finance Corporation 4.875% Notes due 2026,,,United States,http://www.horizontechfinance.com
1281,2,HTGC,"Hercules Capital, Inc.",Financial Services,Mortgage Finance,United States,http://www.htgc.com
1282,2,HTH,HILLTOP HOLDINGS INC.,Financial Services,Banks—Regional,United States,http://www.hilltop-holdings.com
687,2,HTPA,Highland Transcend Partners I Corp.,Financial Services,Shell Companies,United States,http://www.highlandtranscend.com
1288,2,HTPA.U,"Highland Transcend Partners I Corp. Units, each consisting of one Class A ordinary share and one-thi",Financial Services,Shell Companies,United States,http://www.highlandtranscend.com
1294,2,HTY,JOHN HANCOCK TAX-ADVANTAGED GLOBAL SHAREHOLDER YIELD FUND,Financial Services,Asset Management,United States,http://www.jhinvestments.com/Fund/Overview.aspx?ProductType=ClosedEnd&FundID=538340&ClassCode=CE&BackToFundTableType=Price
1295,2,HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,United States,http://www.hubbell.com
1296,2,HUBS,"HUBSPOT, INC.",Technology,Software—Application,United States,http://www.hubspot.com
1299,2,HUGS,USHG Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.ushgac.com
1300,2,HUGS.U,"USHG Acquisition Corp. Units, each consisting of one share of Class A Common Stock, and one-third of",Financial Services,Shell Companies,United States,http://www.ushgac.com
1302,2,HUM,Humana Inc.,Healthcare,Healthcare Plans,United States,http://www.humana.com
2930,2,HUN,Huntsman Corporation,Basic Materials,Chemicals,United States,http://www.huntsman.com
1197,2,HUYA,HUYA Inc.,Communication Services,Entertainment,China,http://www.huya.com
1201,2,HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement Retail,United States,http://www.havertys.com
1202,2,HVT.A,"Haverty Furniture Companies, Inc. Class A",Consumer Cyclical,Home Improvement Retail,United States,http://www.havertys.com
1210,2,HWKZ.U,"Hawks Acquisition Corp Units, each consisting of one share of Class A common stock and one-half of o",,,,
1211,2,HWM,Howmet Aerospace Inc.,Industrials,Specialty Industrial Machinery,United States,http://www.howmet.com
1218,2,HXL,Hexcel Corporation,Industrials,Aerospace & Defense,United States,http://www.hexcel.com
1225,2,HY,"HYSTER-YALE MATERIALS HANDLING, INC",Industrials,Farm & Heavy Construction Machinery,United States,http://www.hyster-yale.com
1226,2,HYB,"New America High Income Fund, Inc.",Financial Services,Asset Management,United States,http://www.newamerica-hyb.com/index.html
1244,2,HYI,Western Asset High Yield Defined Opportunity Fund Inc.,Financial Services,Asset Management,United States,http://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=HYI
1249,2,HYLN,Hyliion Holdings Corp.,Consumer Cyclical,Auto Parts,United States,http://www.hyliion.com
1267,2,HYT,BLACKROCK CORPORATE HIGH YIELD FUND INC.,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240182/blackrock-corporate-high-yield-fund-vi-inc-usd-fund
2931,2,HZN,Horizon Global Corporation,Consumer Cyclical,Auto Parts,United States,http://www.horizonglobal.com
2913,2,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,United States,http://www.marinemax.com
1276,2,HZON,Horizon Acquisition Corporation II,Financial Services,Shell Companies,United States,http://www.horizonacquisitioncorp-ii.com
1278,2,HZON.U,"Horizon Acquisition Corporation II Units, each consisting of one Class A ordinary share and one-thir",Financial Services,Shell Companies,United States,http://www.horizonacquisitioncorp-ii.com
1287,2,IAA,"IAA, Inc. Common Stock",Industrials,Specialty Business Services,United States,http://www.iaai.com
1289,2,IACB,ION Acquisition Corp 2 Ltd.,Financial Services,Shell Companies,Israel,http://www.ion-am.com/spac2
1290,2,IACB.U,"ION Acquisition Corp 2 Ltd. Units, each consisting of one Class A ordinary share and one-eighth of o",Financial Services,Shell Companies,Israel,http://www.ion-am.com/spac2
1291,2,IACC,ION Acquisition Corp 3 Ltd.,Financial Services,Shell Companies,Israel,http://www.ion-am.com/ion-spac-3
1293,2,IAE,VOYA ASIA PACIFIC HIGH DIVIDEND EQUITY INCOME FUND,Financial Services,Asset Management,United States,http://investments.voya.com/Investor/Products/Closed-End-Funds/Profile/index.htm?psc=739&p=148&tab=Overview
1297,2,IAG,IAMGold Corporation,Basic Materials,Gold,Canada,http://www.iamgold.com
1304,2,IBA,Industrias Bachoco SAB De C.V.,Consumer Defensive,Farm Products,Mexico,http://bachoco.com.mx
1207,2,IBER,Ibere Pharmaceuticals,Financial Services,Shell Companies,United States,http://www.iberepharma.com
1209,2,IBER.U,"Ibere Pharmaceuticals Units, each consisting of one Class A ordinary share and one-half of one Redee",Financial Services,Shell Companies,United States,http://www.iberepharma.com
1230,2,IBM,International Business Machines Corporation,Technology,Information Technology Services,United States,http://www.ibm.com
1248,2,IBN,ICICI Bank Limited,Financial Services,Banks—Regional,India,http://www.icicibank.com
1254,2,IBP,"INSTALLED BUILDING PRODUCTS, INC.",Industrials,Building Products & Equipment,United States,http://www.installedbuildingproducts.com
690,2,ICD,"Independence Contract Drilling, Inc.",Energy,Oil & Gas Drilling,United States,http://www.icdrilling.com
1214,2,ICE,Intercontinental Exchange  Inc.,Financial Services,Financial Data & Stock Exchanges,United States,http://www.intercontinentalexchange.com
1286,2,ICL,ICL Group Ltd.,Basic Materials,Agricultural Inputs,Israel,http://www.icl-group.com
1212,2,ICNC.U,"Iconic Sports Acquisition Corp. Units, each consisting of one Class A ordinary share and one-half of",,,,
2917,2,IDA,"IDACORP, Inc.",Utilities,Utilities—Regulated Electric,United States,http://www.idacorpinc.com
1206,2,IDE,"VOYA INFRASTRUCTURE, INDUSTRIALS AND MATERIALS FUND",Financial Services,Asset Management,United States,http://investments.voya.com/Investor/Products/Closed-End-Funds/Profile/index.htm?psc=847&p=172&tab=Overview
1414,2,IDT,IDT Corporation Class B,Communication Services,Telecom Services,United States,http://www.idt.net
1419,2,IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,United States,http://www.idexcorp.com
1423,2,IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,United States,http://www.iff.com
1424,2,IFIN.U,"InFinT Acquisition Corporation Units, each consisting of one Class A ordinary share and one-half of",,,,
1425,2,IFN,"The India Fund, Inc.",Financial Services,Asset Management,Singapore,http://www.aberdeenifn.com/aam.nsf/usClosedIfn/home
1429,2,IFS,Intercorp Financial Services Inc.,Financial Services,Banks—Regional,Peru,http://www.ifs.com.pe
1433,2,IGA,VOYA GLOBAL ADVANTAGE AND PREMIUM OPPORTUNITY FUND,Financial Services,Asset Management,United States,http://investments.voya.com/Investor/Products/Closed-End-Funds/Profile/index.htm?psc=365&p=129&tab=Overview
1435,2,IGD,VOYA GLOBAL EQUITY DIVIDEND AND PREMIUM OPPORTUNITY FUND,Financial Services,Asset Management,United States,http://investments.voya.com/Investor/Products/Closed-End-Funds/Profile/index.htm?psc=345&p=128&tab=Overview
1439,2,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,Financial Services,Asset Management,United States,http://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=IGI
1441,2,IGR,CBRE Global Real Estate Income Fund,Financial Services,Asset Management,United States,http://www.cbreclarion.com/ourfunds/Global-Real-Estate-Income-Fund/Pages/default.aspx
1443,2,IGT,International Game Technology PLC,Consumer Cyclical,Gambling,United Kingdom,http://www.igt.com
1444,2,IH,"iHuman Inc. American depositary shares, each representing five Class A ordinary shares",Consumer Defensive,Education & Training Services,China,http://www.ihuman.com
1445,2,IHC,Independence Holding Company,Financial Services,Insurance—Life,United States,http://www.ihcgroup.com
1446,2,IHD,VOYA EMERGING MARKETS HIGH INCOME DIVIDEND EQUITY FUND,Financial Services,Asset Management,United States,http://investments.voya.com/Investor/Products/Closed-End-Funds/Profile/index.htm?psc=1244&p=288&tab=Overview
1447,2,IHG,InterContinental Hotels Group Plc,Consumer Cyclical,Lodging,United Kingdom,http://www.ihgplc.com
1449,2,IHIT,"Invesco High Income 2023 Target Term Fund Common Shares of Beneficial Interest, No par value per sha",Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=31470&ticker=XHITX&title=invesco-high-income-2023-target-term-fund
1451,2,IHS,IHS Holding Limited,Communication Services,Telecom Services,United Kingdom,http://www.ihstowers.com
1452,2,IHTA,Invesco High Income 2024 Target Term Fund,,,,
1454,2,IIAC,Investindustrial Acquisition Corp.,Financial Services,Shell Companies,United Kingdom,http://www.investindustrial-aquisition-corp.com
1455,2,IIAC.U,"Investindustrial Acquisition Corp. Units, each consisting of one Class A ordinary share and one-thir",Financial Services,Shell Companies,United Kingdom,http://www.investindustrial-aquisition-corp.com
1456,2,IIF,"Morgan Stanley India Investment Fund, Inc.",Financial Services,Asset Management,United States,http://www.morganstanley.com/msim/portal/site/US/template.PAGE/?msimPageTitle=productdetail_us_fp_ii&u=a2050c555a53daf33d3afb1051a9e009&fund=1068&sc=NO
1457,2,IIIN,"Insteel Industries, Inc.",Industrials,Metal Fabrication,United States,http://www.insteel.com
1458,2,IIM,INVESCO VALUE MUNICIPAL INCOME TRUST,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30291
1459,2,IIPR,"Innovative Industrial Properties, Inc. Common stock",Real Estate,REIT—Industrial,United States,http://www.innovativeindustrialproperties.com
1464,2,IMAX,Imax Corp,Communication Services,Entertainment,Canada,http://www.imax.com
1478,2,IMPX,AEA-Bridges Impact Corp.,Financial Services,Shell Companies,Cayman Islands,http://www.aeabridgesimpactcorp.com
1479,2,IMPX.U,"AEA-Bridges Impact Corp. Units, each consisting of one Class A ordinary share, and one-half of one r",Financial Services,Shell Companies,Cayman Islands,http://www.aeabridgesimpactcorp.com
1481,2,INAQ,Insight Acquisition Corp.,,,,
1482,2,INAQ.U,"Insight Acquisition Corp. Units, each consisting of one share of Class A common stock and one-half o",,,,
696,2,INFA,Informatica Inc.,,,,
1411,2,INFO,IHS Markit Ltd. Common Shares,Industrials,Consulting Services,United Kingdom,http://www.ihsmarkit.com
1412,2,INFY,Infosys Limited American Depositary Shares,Technology,Information Technology Services,India,http://www.infosys.com
1413,2,ING,ING Groep N.V. American Depositary Shares,Financial Services,Banks—Diversified,Netherlands,http://www.ing.com
30,2,INGR,Ingredion Incorporated,Consumer Defensive,Packaged Foods,United States,http://www.ingredion.com
1418,2,INN,"Summit Hotel Properties, Inc.",Real Estate,REIT—Hotel & Motel,United States,http://www.shpreit.com
1431,2,INS,Intelligent Systems Corporation,Technology,Software—Application,United States,http://www.intelsys.com
1432,2,INSI,Insight Select Income Fund,Financial Services,Asset Management,United States,http://www.cutwater.com/cutwater-select-income-fund-characteristics.aspx
1434,2,INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices,United States,http://www.inspiresleep.com
1436,2,INST,"Instructure Holdings, Inc.",Technology,Software—Application,United States,http://www.instructure.com
1437,2,INSW,"International Seaways, Inc. Common Stock",Industrials,Marine Shipping,United States,http://intlseas.com
1438,2,INT,World Fuel Services Corporation,Energy,Oil & Gas Refining & Marketing,United States,http://www.wfscorp.com
1442,2,INVH,Invitation Homes Inc. Common Stock,Real Estate,REIT—Residential,United States,http://www.InvitationHomes.com
2916,2,IO,ION Geophysical Corporation,Energy,Oil & Gas Equipment & Services,United States,http://www.iongeo.com
1453,2,IONQ,"IonQ, Inc.",Technology,Computer Hardware,United States,http://www.ionq.com
31,2,IP,International Paper Co.,Consumer Cyclical,Packaging & Containers,United States,http://www.internationalpaper.com
1461,2,IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,United States,http://www.interpublic.com
